date,stock_001,stock_002,stock_003,stock_004,stock_005,stock_006,stock_007,stock_008,stock_009,stock_010,stock_011,stock_012,stock_013,stock_014,stock_015,stock_016,stock_017,stock_018,stock_019,stock_020,stock_021,stock_022,stock_023,stock_024,stock_025,stock_026,stock_027,stock_028,stock_029,stock_030,stock_031,stock_032,stock_033,stock_034,stock_035,stock_036,stock_037,stock_038,stock_039,stock_040,stock_041,stock_042,stock_043,stock_044,stock_045,stock_046,stock_047,stock_048,stock_049,stock_050
2020-10-31,56032676,62791291,54185437,70085317,41822765,17328202,41245302,27111999,81525702,69004334,87458321,53416067,57798421,95098546,64623879,61184297,30135974,38628982,98942547,84921915,62400490,84632982,11785912,54853204,86848860,52332523,28338410,66218755,55544558,3594138,34237851,55792553,67206161,6688354,91320808,58750667,70941977,19911241,7850628,96802570,82975011,47717968,76251974,7043492,6874065,33222108,31671275,21326485,37540680,22658437
2020-11-01,66427616,56840836,2924895,44836481,80756533,39776378,71303183,58597036,96342095,62376980,32074385,97847994,82512413,34508428,73552018,43606037,61394856,13375748,70130451,23197305,35773387,29989708,64276753,41071494,16230962,52501276,90168928,95267317,58266130,21295691,80268728,92358731,87630910,44364369,97106903,35246260,28408802,39835876,45024714,39159702,79338770,30805163,32014652,12367177,81761505,74242738,59400091,42271567,4649382,71532723
2020-11-02,97797978,68822534,65883944,40872155,24816301,97140408,76280098,87337617,10513056,2102388,48113823,74167926,8328341,36336439,55460061,45316176,20639999,73947942,8599717,19636484,71619686,51963342,9307021,44721908,99857831,92887761,86870288,12881486,22953536,46607559,62751774,37366496,6249995,2969428,23419442,64904488,59267441,11038007,18159340,50896673,52111788,68312289,34154007,28340918,1719819,53661316,32169084,96614607,25843429,3026151
2020-11-03,89059919,25189594,22053989,34921744,82831307,46941140,11526532,78307630,35260724,35377753,95841879,22654850,6068531,17492436,12035479,35687826,22775668,91435387,57437278,69956324,11259560,13869846,4140375,65852905,12206438,44053710,69702017,73022942,5539135,31770526,37247278,97770254,85530708,34072372,27180466,51129606,14869124,23165986,13471424,25551907,55357941,75064635,77850674,80158112,68458352,14595500,28841272,93927817,85808798,48744564
2020-11-04,62565666,57110305,33440588,66091180,7319633,12199102,60698316,94591309,11341169,41649123,76251361,43125659,98559871,17737898,99361792,10948312,29055962,32301619,46626623,78019216,95287808,38233504,45660383,29392895,24719174,22232447,91102134,13267331,15101572,80725125,32850712,85091926,28359498,13520897,68305132,77935861,7782723,88961383,79186623,53802135,73344793,51405625,4299059,63062097,98389584,51778795,64201000,58865109,16372858,15588336
2020-11-05,60698017,98997098,86564481,32237139,43862359,3302553,19749616,26535031,4134055,79497691,99058635,9740054,78648112,70781949,91495056,21058356,58420469,11446052,19005833,9253985,47850149,49313111,51397714,7664594,81401093,26123266,53601430,71186312,94779304,27559352,56457976,75667342,94941686,92713446,73353538,47504397,5251137,26618564,89253674,22742653,80071907,74206448,57343522,53700298,61516477,64537840,40145900,64526733,95528143,6782418
2020-11-06,36153087,76630307,9066846,8146732,79855188,41331822,8547082,16211342,68334233,79965546,68757935,49443037,59113027,94590407,80254097,68928216,20392338,40054023,11280773,14994244,96498233,69524641,43383844,56826838,38270486,15438848,96265425,92983444,5979293,90931561,46677474,70993139,78541273,29977725,18872973,65447118,2918737,85330720,3519082,2595811,71818780,89531970,52724120,87689583,5770738,70681401,47818368,63740039,45648074,64450183
2020-11-07,28458456,39710244,35186795,24096190,32972595,5326168,17051042,41917621,22129366,2508061,83458759,21172965,41661700,33109883,19066879,64508655,20883441,87415309,47769551,92906169,38847965,78355548,79537910,3014720,2469489,1747717,86183412,46879705,40334574,32167978,3298947,2713569,54580594,54785815,58404796,24759601,55314804,5472870,14581183,90043075,21461936,63858054,57918009,70415858,73770103,32134367,6643824,19678370,55313695,23127233
2020-11-08,16990674,95609736,71987882,83094806,93017021,11007348,41951077,43933346,72807791,29957788,45455502,94756625,92856457,96679003,78293930,54562195,8796545,60070377,80265805,58377147,43886184,1010422,64591816,93296433,9182951,92055061,31419988,2889984,11769158,84446733,71878245,48709081,14469414,9589413,25033601,27385526,43709029,22871558,83116664,82637360,41291435,98651125,75118020,26597904,86679897,90029942,93035594,15624753,83573078,70676736
2020-11-09,48408026,39142440,48938120,69312272,27121187,35560743,74705621,15538129,16258032,3251804,77278489,73915988,19536876,4052238,11410710,42561666,47060435,35230429,40337722,87343816,17015177,61831552,11574399,35590759,11132511,94713964,32111241,35777484,10004602,63269197,16063055,14422364,96755773,65374393,36644819,92274605,95459591,19160309,31646080,7079974,18224063,66904708,91873455,80341298,97236677,32236262,28765339,24913334,40671526,7242323
2020-11-10,8476377,63001603,47853197,51000314,76150781,55857663,64099519,46144650,1185780,41499693,3025052,48168298,73291572,54168611,26096845,63013280,28124842,87330669,97572292,29351736,23200004,92762990,45192830,81767955,24173239,49945360,97486481,90529281,45645178,59590354,43952352,9108233,22991877,71770630,8082970,3996112,6806033,45843989,67042036,52476140,73701470,19624059,47289261,38640224,91704840,35367454,10038925,78796909,37329973,94931408
2020-11-11,21334382,82864534,18966380,17456082,36269938,81614752,8717275,93406521,32531508,44421961,40781263,69244588,87363137,50860138,35293623,39737609,13101985,11020653,77836352,31848156,56656534,96441452,57197511,60951870,94405429,55250260,45591695,9627775,79725320,93425411,73555666,85259711,4733194,54095943,49723272,80602600,20729037,44636574,7559596,52618860,41236859,52803730,89398702,40933568,20989961,80724522,50722774,33317852,40261742,25339180
2020-11-12,89394826,58553558,91122745,51401203,95620046,94062930,69926528,39739399,63874165,57621142,37514780,7577709,37247026,86710436,12882598,31663517,78027896,14900917,13333482,97214709,91219493,92860384,96803938,63920135,34186177,59810375,90068013,28424274,38951843,35037563,49827227,51171327,33696626,21233282,68006653,18217643,34166072,66250358,53820842,47025214,49517052,4104527,93169029,16665926,34749289,13770593,31631366,42692347,92745994,52571965
2020-11-13,91586494,11769081,2540551,76671383,61346228,38937064,56764512,33892636,5828099,98898990,31438161,68122858,88486949,46317553,41263652,94254343,66705639,60820254,10515782,79619068,51737259,76455078,98249968,7687020,63423407,98690512,80032387,81963396,76089955,78823258,22923138,1610764,77284691,79652532,49717833,81666519,45457576,81817004,14966639,79304234,92023307,59268188,42877511,92550317,11103347,77721696,59004508,35462431,80529569,42452880
2020-11-14,37420680,81685067,74842466,95766169,77684713,74530315,52209903,8214392,46443687,48226669,71060249,5525390,33238479,39367103,32091755,73305801,52073281,11863622,73757894,27221340,45061090,55525634,73561782,27061861,64509628,51448735,20646636,1963444,57878207,74405033,33236594,63169486,89140023,80775667,20947740,74781835,32407802,84349822,38322681,48999778,94880833,90389444,6728386,46863837,87653302,42775861,65737910,43484752,31359260,59144793
2020-11-15,39446720,9459166,36669100,21279890,80407185,56874650,26701623,84920403,48213788,44953825,79321631,92610581,70563631,82502260,81016025,65474270,99525402,51486237,74643278,47122399,79015843,90700757,72980520,3439394,60450215,31813482,80382315,34137189,16966096,87612163,78002295,21702102,90718009,5222659,89432334,65124543,45070182,86861905,72567045,56973331,25311663,54797569,21651344,70624295,62903815,34647272,30602124,43846952,26942207,57704202
2020-11-16,18596144,84255105,47410474,28774737,53874558,3669861,27743994,76141788,91000020,72902316,98589353,72309506,8404314,28843657,66175215,82396414,58478811,75814561,45933716,87282532,46772616,84182588,90824728,16526383,80295253,46399474,79567795,15300579,1366524,76234327,47124512,43959953,87739497,41117090,63000518,13375642,5041965,57318506,18556302,76139122,62918061,33083194,21428846,4319128,91796420,17733459,5060007,7615770,96631276,59296381
2020-11-17,24122508,35371770,84683764,18581581,4823091,51780950,61894921,17574963,20997540,63187687,31441773,38575127,14749278,99847952,16228134,72092630,66739002,63939398,62752799,66775836,50450265,11238237,10974646,24281759,85146598,89746585,64491906,47303241,77249059,7794322,79607461,2534804,98215926,78843601,35996125,77875764,27861889,61508441,39691589,62084284,13589817,20377936,7315396,25224972,44277145,15835145,39653140,59962272,13431542,39644902
2020-11-18,21962502,24316119,5428686,67510880,94530728,88786048,32033667,97440149,54453736,96020070,73885932,21055871,7758230,26718088,17121875,61231519,11831985,92875778,22498515,68484930,16215000,7428347,22006986,37937252,79271303,44853584,26701463,18835454,31213814,34509270,1385275,56944426,18162119,1017016,47756543,5543944,92157875,4246141,76908600,24965611,40106419,45756490,84473226,82179206,28787335,18566448,8965778,81453168,64678822,72184164
2020-11-19,86161029,99783499,37605105,35777651,45953518,2946854,46317358,56743942,45019096,4279694,33971964,22592491,89290596,71483013,96548296,50939649,17825329,77691604,23479721,58504394,53642430,90950111,7751291,66513219,39864246,68778508,81074987,89320122,78513586,21230213,86343432,23918323,30750769,15198861,60583329,34500755,33379937,71056719,38440070,18720051,39932952,53072563,28105745,3519663,51247293,14979675,85447001,9006568,6216297,50471991
2020-11-20,50445304,83324332,79441277,63895434,53185504,93743197,13422548,46569909,49621941,84085191,99500721,16098155,38960289,37299237,57073601,10343675,55685390,9402877,99808176,45208089,79015634,8585965,89678626,40849254,45044023,58770271,26976602,82777281,58823504,62368358,87073967,19718988,20506552,83668689,68022896,51309123,86564161,6041384,49842855,46803202,35105052,49973313,35619423,69560540,32424499,44343646,44160121,89248132,85102842,99569488
2020-11-21,48414309,10868849,85966613,70961554,94556805,25672104,17731714,80144571,64296668,23601947,50351573,45683497,83535112,12824851,17571389,63541489,27793759,55855217,12615955,61752267,9590008,48317777,40336162,88876521,44435694,47815623,29400082,55249617,56683836,59841399,18512160,85482202,14494024,47350885,96280606,83119118,26883492,17553285,87665183,82262411,85272085,54269054,35974445,47174148,38618369,2662334,11123923,24254608,71790109,9767771
2020-11-22,67119325,91365314,22777656,41736361,48802970,58647803,86265180,26799649,25937250,53140052,79103162,51899857,70816660,27173999,97473163,31276766,6954081,45962020,97777519,93554194,98294162,57125385,88047456,36589215,75976557,85185421,52984146,69714898,96870576,76639419,87781926,94797935,90604073,85477651,61609598,36959030,35095401,19585374,9434316,15588223,72476771,31547483,75916028,24369624,34133609,42691293,74885770,5928043,89108944,95511178
2020-11-23,13063011,27770288,39298668,85530702,18553744,16220030,6898391,48657629,51469979,35258096,56305314,38227561,36383130,29534663,70560971,41103196,75262177,93428374,72107253,79610050,53220057,67877400,8838517,26652238,86505108,99561996,67294270,59587204,56435087,81496794,2027621,56080902,81259490,7730452,15279279,73340637,17744418,18040512,26551633,9264187,70219921,26626203,25807749,42258107,84312413,17911837,35362658,10726507,20921122,31275754
2020-11-24,98514879,36014377,48394279,38045377,27062062,4109330,98860257,10673269,21441874,30185263,30672250,10405889,76955442,55594083,8315588,43651161,85836814,65555634,5619723,98067684,50972622,5858744,70664462,47830433,41149909,89117178,81012494,56114434,43455541,16065079,37988413,65228842,50915466,4549665,38384018,74763256,66245683,93401332,44171963,21528587,4973622,9052050,63607006,30187093,16365174,36528156,7603943,46719688,69043439,66533438
2020-11-25,81344991,94352961,41083585,33059574,34416775,31877746,50761462,22378859,66060395,45670862,53039901,3732202,21083069,98317151,57894050,58904763,85661445,76382683,28614254,47067939,85421046,88635225,54624292,83597496,72490566,43105602,72685120,5026183,69085519,69242827,2436448,32559977,42533399,93636785,94564006,29605671,32733753,66852684,24522681,74471393,22183241,2975676,30837124,19540258,83237313,66654610,11861380,76810062,70472338,64899698
2020-11-26,9539011,75022923,24821664,11381775,69544529,89433682,38328029,98866480,29387965,44254810,81929612,9419023,99405253,49073099,85346540,96324264,89475696,27195202,2457944,2007303,53800196,61043782,42707877,94736014,90609555,96922064,50833141,16597888,65952750,9860066,16208885,96218640,33298197,75062609,19218685,91708902,36811811,97323570,51542474,33000009,22800953,51111903,47758467,56517421,13891169,40338701,11059306,69338444,79473411,64056571
2020-11-27,56642344,9251757,62636207,83244874,68154420,39083611,30134891,14258122,42146764,95119577,44603256,45435230,35195279,92332583,44444449,76601078,60144845,90133381,66814180,36730357,3659127,16933069,55316786,99711637,37845260,78428353,1854793,9231134,97138625,86792972,49412381,28177784,87947854,82633964,10127392,22054377,92867031,85177175,38473609,37993565,36414622,8946026,16390822,70769657,92658019,62069700,34570205,46055848,70428856,1463949
2020-11-28,83832092,7408262,2424939,24020325,6706171,55534020,54960886,27671063,54422568,38676023,7013382,61067595,64870786,72215069,30600759,68168179,85126550,75727529,55064353,15895043,87035354,73095435,73641368,77852456,42925657,98417958,48561115,82461983,4917817,52235254,3002946,45964404,35617345,82913268,87454712,47277162,67563175,33098938,17134240,52183104,75967183,95752356,2027997,92476110,50948432,99446210,79503593,82714164,81347230,55800254
2020-11-29,49761366,34760268,96419223,69980624,89678759,73958181,82529272,33279220,59890740,52358857,11743565,58664542,11839951,60163575,45344935,13230476,21370601,96234104,28836983,75538655,69799888,4748882,16224819,32070763,68364700,68032676,21344343,99927131,14280064,27581342,55613490,17214650,65369192,26233200,77422390,34845720,87475638,80543319,56623242,53111156,13506711,61675430,4645796,56610131,95441707,29692364,50843933,39121288,82615362,81152792
2020-11-30,85387235,72027899,27474215,40550637,95850853,63192962,97878259,47760005,96320576,78722451,77194967,75921335,6765637,65264926,84715529,33143882,54846760,40376382,28397013,96206603,72373865,57851668,22258480,67015252,18637350,5795655,85749063,87089026,89411689,61442839,57789777,63836394,3958082,87665557,38357325,34968363,64494766,5188532,80861454,9866228,83506012,37188358,39299572,15184149,68187097,63988202,37539922,20771570,3497222,28026818
2020-12-01,35406065,10350003,34810523,53143136,59247551,7897863,52102550,90192597,42423273,67183409,31543241,99716181,4016601,99366358,63684275,36885025,94422144,18607467,12794484,70918554,11397804,62016656,72413270,98240075,29331849,4446506,95186460,83804075,73763403,5483711,69566573,72547861,22196196,60097680,97776685,49394935,77031258,34649758,22005727,16579239,5298693,53499718,76707935,64341552,83021907,76489932,7645914,13568083,63712920,38832503
2020-12-02,25545675,42671202,48564948,58278660,95296818,28761497,27777047,74475062,23890294,34340783,76175427,48196934,50063923,59824200,62193707,36834692,38417986,37822454,2929744,18960322,50667331,22339124,52203604,32146881,92303298,16596775,93176918,59269734,49324943,9768071,28737357,66361398,67655099,93143333,6997560,29326415,76750583,18415912,86732912,77900093,52401674,23124738,86415578,71329244,62627863,83995363,19203047,77946070,74870832,8103920
2020-12-03,44213006,97650489,36132516,61111083,49254520,52267586,63137245,68924098,21118273,58685207,1577278,91022567,79377285,78654592,25813762,15352798,49110181,65496771,84344903,52764731,17967425,53178440,44939035,45771588,66979511,41449257,89504006,32242096,70493048,61743143,5531659,43299964,39753166,66802418,64316754,63027729,46517068,84898349,13576983,91043363,52711976,6403983,54028754,25288277,45456074,46156256,23659076,28383627,75409707,8437896
2020-12-04,13860441,27075516,32900839,25145485,56180136,51904706,65975362,10933702,16013510,23742585,15652597,32818871,76125979,30999958,24457020,22436386,42533590,54320373,86405613,25680502,69926947,65689502,89958266,57638156,36617449,32487203,65734229,9695430,47397652,31073611,5924517,5412813,58702800,44419256,96857010,59079945,84347705,24104309,74317461,38412264,34133053,64229419,61708936,26557272,53462479,74888452,6479390,1105074,8797507,78982068
2020-12-05,51328150,15606119,92422197,40153885,83713047,70477566,74051956,95307932,34116081,19665846,85386004,20579333,75455639,59777440,23870787,61931219,84397936,54346865,58349224,4006078,9211940,72194309,21195687,26555036,35424142,49410441,71640129,4272569,68823211,92159271,77831970,18756336,66187773,87962165,10918325,42320444,30589408,95766266,47397275,71126016,49716720,23260214,11466618,93260858,11023340,41706826,78119729,59017819,51317607,29834727
2020-12-06,8071420,81441976,93032515,13665047,53746752,40615873,63431488,3533470,85700365,47981812,1377732,75783384,94323597,7157155,96058917,93491218,39001602,15062298,32218945,22269404,61026474,2740652,10371614,33774990,39086964,50058300,15109211,77628490,56403588,26795231,72993551,17921878,18269798,98253595,41038068,69462279,15465663,18029689,20229569,57747894,38531614,20320364,80169934,57443051,49275708,33643558,47349727,37948901,39825810,89707053
2020-12-07,85477985,90698157,49113697,37859605,26535642,10938434,34927503,47472289,96287028,50394730,92769319,36675470,99114585,74227184,5396797,99041629,39862344,5513216,55296937,6169573,5009309,6351684,70745343,53087298,11997564,78045758,6747984,86742607,79343170,79506025,67948369,17735114,17881350,93662177,46065232,86478079,24593753,61001993,92221120,29955529,42634640,85269690,87736910,71462752,47970103,55892495,31746336,29623378,57500927,60019090
2020-12-08,49103152,53658434,66985239,4139716,7818073,69362908,4192632,56569142,71994061,9487163,2197373,50069351,91417031,40837832,41268394,36668993,38342410,82884800,78423853,64326940,25203174,31935730,79911416,83649795,53717283,41751231,84867066,56571703,15024340,53450166,37501214,61030904,24244767,66682303,18823750,87803632,46100938,1536858,61659484,26997313,34111939,5423815,87469627,4729523,37345802,33443724,23482763,48663187,18156446,54956342
2020-12-09,35802840,42116044,10023688,17529472,47887298,80078286,32443824,53521134,3392688,2558641,52040492,66862845,21162291,66453900,1308142,34942379,79961173,19929424,69034441,92388589,51400881,31368078,23313473,26164290,56302415,23015885,50680608,17577603,60788224,27257781,83758367,40810989,24362601,15215749,36586837,32499182,45753106,25415306,29111401,47439289,10546938,73552262,90610973,59699861,32240970,11573404,92786335,37004257,56377698,54056152
2020-12-10,7177573,36119582,69700587,38995693,11086340,49510421,83919061,3337595,31078708,55679604,39231014,41402844,36920998,63209438,84269671,6553483,21095699,50011181,11238294,31392537,53830841,17658485,50319067,28887364,20460346,81385125,40923942,45539743,68268980,28280680,8857585,62924285,12189867,62859463,42215891,64807382,64513172,81206210,83236821,34387180,99255709,43046416,42005985,27999783,37968485,74004469,71465633,25060175,67735801,13602874
2020-12-11,64338416,90515576,59083666,7684010,89715610,22917384,51160169,81947215,50808642,48733761,22455970,50502571,91202224,23119799,99349259,42127228,68016579,59981434,3608169,79455917,34191034,72506331,59392622,62190179,99245116,64280611,82979742,65750512,1527749,89254075,77405559,40360327,87650589,23348324,93312907,78328561,79279558,41999815,70015851,82026944,82953556,86517656,13674665,65719190,93141536,50876176,88813189,92733443,2196155,23413806
2020-12-12,40244736,59752915,63701302,16274143,40549403,23620522,57950566,49287795,68735703,44253790,73590947,79965576,34001305,45505948,15718574,36269830,21351081,82736046,83780703,19036377,15461626,64418735,5966372,94598081,41251929,3687176,36172642,51774196,40535758,75551593,79854322,41197587,6024422,24754292,69365744,59905748,4760665,2037800,71783908,2873990,85100098,81296576,49867287,2077258,77674857,63240728,43964333,99441712,90928981,80160547
2020-12-13,71507247,45344828,72117007,71711039,46639838,74957188,63184084,65948572,99636468,92683071,52820937,6199095,22856828,99227454,42866063,59812790,71164435,85567521,14058855,12126869,68242881,59052292,36967933,1027497,7875664,25170911,55388235,51957075,38985017,15072199,2717214,51025592,37823652,28920175,76395385,54217971,19061975,25589956,16860173,60355092,10098465,21143249,29485547,95611353,72850701,5862471,61170801,3024562,60636222,67332769
2020-12-14,25361378,76251777,38678693,55410280,95126383,56964865,40338168,30595362,59126524,78166777,7625777,82935573,5461967,28693958,37902195,83626583,70739811,9748217,6033066,18425103,19129841,15129779,47055988,17520529,59800673,88012122,6341099,17812764,88773448,12620701,38976498,2697187,41866876,51982459,6010709,3631318,82495561,13061325,34046778,78609766,3288485,33471075,77671835,65055739,99081636,42895531,88033901,89876843,83560897,94658596
2020-12-15,24759257,65046056,79956875,92058314,10377961,37508533,17593940,47275676,65322295,3428033,66000133,28053826,58874301,66682953,85238599,21692604,22263837,77578370,95693958,37858266,84184475,10349752,25297604,85035253,33764221,63891489,30784472,18472901,35433064,3416607,26118291,71933834,63752353,89444867,76959087,37018448,49212946,13369000,63015572,38023098,22518110,59425995,68905654,13968479,74781424,68645030,27180272,52385936,4353422,6104885
2020-12-16,47621884,52355141,77678411,73109725,82100040,65141541,32957283,37573645,70050632,23912156,51461428,22539562,44436019,66588369,48752370,70191027,85087061,10155628,88519226,17405435,82587792,1083957,49714201,66748484,19648061,37303857,63688001,84725872,27100570,2640262,37816553,41903873,83894740,13662926,17892530,10146994,70476898,69077832,38363615,44468622,74326715,13236997,27728861,96098971,85219724,72522017,16333915,34630370,55451445,22387381
2020-12-17,68693075,42400558,71155396,3533881,47384721,98245023,19546159,16318874,32766106,59991645,90876089,64968969,26536007,60738258,61554082,8778065,61855956,93783969,71004879,21809988,9809310,81321809,28261493,67120959,20019399,27985547,26665261,29506279,96788528,44850614,55942470,76378996,61686794,82744568,5063163,70104312,43635447,91076349,44332557,29840669,63440109,65427153,89329208,85756282,1072755,45308591,26448910,64998454,85115107,30254621
2020-12-18,53524501,52411107,73171601,49019141,33625620,62456563,19637693,34132315,16521168,7255043,63560560,47986994,38916727,25914385,49050570,65461267,62335273,81182831,73018790,10961971,29658710,86094015,28417616,40528850,30865176,24356889,33295828,20015089,74268465,69114415,74127432,66026198,27092545,77008012,89142893,49905078,30812819,48217338,58775206,76349311,91151628,23294360,48784718,75108977,63835650,70096263,53938858,29131440,86269518,24770239
2020-12-19,23982016,54419432,77782708,75349711,41846405,21965448,42296053,80296645,25038456,74634947,99076659,74286787,23097636,13764682,32407010,5460218,92284469,35677494,9423592,85462992,41563845,25748764,89095402,61227714,18652813,21720627,72154404,91682734,4486807,38607884,73387636,91219190,58282214,72624570,74316871,45261458,53979820,23937638,15012794,12512209,54659514,29103938,76968288,79511822,99378440,1364518,40003996,27567570,30962230,33919726
2020-12-20,43969843,75154858,33107476,21561059,21835070,65131493,65997818,88326568,82493773,46898351,45025255,8789896,66592540,25414979,79880077,94291813,20258038,48659929,70205301,11662886,43638574,29970123,79472203,16945280,87109055,34171928,61076408,85908804,45141527,1589817,93425392,1407558,66322715,24331436,94615203,55012601,49430698,59974597,52112101,70809560,4863612,49464380,84977659,14302268,99661025,69317587,28293734,88174634,13193752,2968639
2020-12-21,9581974,80767140,98105582,8059276,69065359,50337043,97752106,69129088,75997593,21206945,90042606,93133760,77424811,2007942,3114650,55483466,60841937,38063044,67426947,73525849,65057524,23689107,40304427,59946196,15586928,34346143,48446782,15373914,84046764,6433186,97669910,57213279,7626819,6004281,48053733,51876760,60682051,71448622,60781572,4484271,53913214,74726650,66339249,24613044,96648762,27128661,42080225,64411311,7375685,73957655
2020-12-22,15969346,93738201,92952499,22033992,85181854,79489595,1898606,81664312,1778361,26668510,9974725,50978041,18184389,73210902,50795352,61052073,45214501,99182800,49307211,70292528,98511253,75860702,31954270,52586450,22621850,59482731,2917826,42283025,1601671,60888111,45556018,26789246,33156925,73031812,50997415,59837670,34080094,71605006,68838854,53681658,22998080,21378449,77207237,84761914,89005446,20571821,12241204,9576045,22608752,57882485
2020-12-23,40617885,28379962,34867399,10901931,47748676,84035798,28077701,68998510,39807686,75437676,34388197,33120597,17992858,68945981,47711485,8578907,19007450,11558304,61962431,5952152,42382843,85824990,89469253,54594053,16866059,99795768,44501979,92513376,46633969,28845738,34792234,96503194,42757742,79158122,81111796,45008005,97753327,99257481,98475469,11396874,48755927,44247133,41820235,7548577,5898053,5754338,96571010,17109907,22757690,71281458
2020-12-24,90412286,1342946,15424210,25774768,43656420,91684445,22196393,42831673,96481450,70735109,47040997,67726227,90895107,43900977,58483646,20811819,30138769,55727614,42683716,32416493,50385353,13165850,88877325,70141120,8010325,26295392,59806362,8992728,10402241,19815219,84607575,29179259,4447529,65122665,26356467,8047807,34609728,43407710,13394802,19999239,47679533,18723890,68852759,6757908,72998099,67460198,24500442,54207348,37012119,59719166
2020-12-25,94982060,28646529,52689165,58210248,7079788,92463020,33699925,85307015,76032018,27065451,11540082,22100102,54983801,66365428,95282779,33821296,72090547,50055069,68505515,84359813,71983127,33538851,21756265,28490709,71591404,90445386,2962427,21291588,86906921,57425923,84214024,48619043,19890333,9979040,15690545,45794190,42553584,47296393,66764796,49573244,5574324,40894968,76022435,33446815,99500848,86600632,17230117,87908443,69799650,38225339
2020-12-26,92579826,73624324,35791490,49495615,84364625,87147685,2987263,95132699,55737501,74535948,16659859,60909727,15102644,90135240,28749482,14492019,28770024,16815892,27942335,93195477,79652995,59688112,6998274,47247117,77860569,81237448,16154121,11037191,18235311,73867238,79537397,83999418,81731133,82000762,79772171,56417882,25976862,80810947,69501609,34297365,18357519,91257719,38672405,31229631,76778704,33713375,59981103,19819904,6925788,52700675
2020-12-27,89860915,77708599,41697643,34896356,21118681,47490599,92557948,90499747,18701789,86970307,58648587,47241845,80028658,74214406,13343509,81762688,72405035,12771796,72466148,32867028,20615334,21821879,15308243,33949914,92285160,29965458,73098232,33436834,6161344,31512011,30874657,66771357,9511131,42419346,21975992,34715333,37738190,97193778,14688413,13147085,65086208,94399290,94046638,30640455,95844301,63873751,13287994,58438521,66842639,65273700
2020-12-28,78047553,51612682,16199676,85407892,44649704,37271860,86838002,99424467,67485329,36568471,76604086,81093718,59452509,12111181,36903143,62629411,21690609,70906044,78048823,18334786,44731267,38621368,58645115,94259768,43605906,11640915,92429280,7872544,47030340,99180564,19036186,79907247,49482268,68336720,32481209,14369859,96210942,67418068,34732596,38027676,18656038,42201709,63968874,95217142,48231666,49503377,53291398,1743348,87691224,49628265
2020-12-29,86993863,92412258,7097499,80208746,21964052,25641636,86227509,3519718,56745334,97139432,21134344,47571393,58747978,33594573,60546227,21051048,31052707,45433908,41151611,55787201,18139891,44278512,1980146,68584093,95681919,20225129,96078440,3921496,71994152,51611954,5062386,13178493,82212073,20151144,33462559,89945944,87237471,10813508,81546884,77391377,26286739,65258293,4974107,18607340,48082844,36413412,49826881,7086541,30551434,46256664
2020-12-30,53281982,21059066,41815465,52213966,42049760,35112739,29184334,83840217,33572223,90870406,67973470,42731229,37084030,17369030,24428311,81998391,85229050,94659077,71940620,48430274,58079316,84160825,51017429,54899468,29475748,95114064,40671349,15015470,82320952,70827421,69016082,49586640,61158710,14807977,50654457,16722506,38656217,97944303,36348878,52610201,14048711,74641802,46509424,83693714,56049589,60835693,34181692,1042013,1819486,84582222
2020-12-31,17237680,83378439,94325959,94308605,41285932,11389137,83281141,10698378,61694100,88611603,29811100,62119118,55663198,53572177,92626967,46060391,18908212,33204923,26507671,51830603,96084959,86483701,42243861,42785875,29492542,12118774,37709109,72962177,82349684,33807896,74301237,71378051,63153930,89772770,48558067,37154657,65375772,83278726,17282695,41682374,77534944,72021767,42058978,20619760,33370981,55098309,36503847,70386047,16549876,54635713
2021-01-01,35250634,93341859,46539700,73472720,34431681,80056740,50939450,63410903,46583821,24618594,9801245,71282673,24761541,81635657,32365450,90760917,84089246,50944528,65082406,78921902,19623796,29923562,87471538,78592497,26553958,71244176,81958400,57570383,88309727,45520028,68248884,45336243,77487364,7387404,5321301,26042456,26586664,70403500,9093162,35374895,5423297,80282446,18141765,29870655,92760292,89604551,28354667,86360570,38747784,50935401
2021-01-02,14878699,57193870,72368394,37652245,85973303,86100796,37925516,32830467,69277036,37405759,53222196,20436301,69761668,57873009,30733453,26009292,74768716,95957996,72821104,15653020,32019649,30856733,58237023,34776136,14404911,61607191,20549555,53847018,87883808,35404983,55196437,15451386,55460013,57102445,96709373,81482678,62575034,36181487,33467548,94743758,91704816,77321326,31556706,97260576,51682233,56833622,85099393,2119542,13222453,30004370
2021-01-03,50393918,34139781,31777788,83161674,64519708,96624937,84882504,1318516,89438851,27765720,21608635,94411898,66393228,56742265,9995630,89780382,78043494,31831530,42418929,13610101,84346042,34808002,84080747,60064880,34270123,34381632,45753040,65190428,74830916,92421830,90121123,83983543,78373454,35732746,78509076,58849287,10829614,80118127,5286939,58516861,14220252,76923171,68583843,53035741,18401362,63143541,29694413,50891096,48269662,34545638
2021-01-04,80189409,64914876,79507247,76734546,76861071,17497818,55032136,32494947,36908466,5731099,92080735,40659650,46936733,10416227,68932475,4841311,48766164,81657962,53884084,78266381,65614173,28469241,62878889,57787150,68419235,64988052,92498656,57333400,6719984,53274085,85174290,5828119,51034468,12744558,58914545,80710408,84235961,29945542,46105967,24276676,87026795,65675132,73234982,94698011,70401795,59438608,65538496,55511378,91977295,20355743
